,loss,acc,val_loss,val_acc
267,1.9779e-07 ,1.0000 ,1.2433e-07 ,1.0000
268,2.0604e-07 ,1.0000 ,1.2421e-07 ,1.0000
269,1.8825e-07 ,1.0000 ,1.2411e-07 ,1.0000
270,2.1248e-07 ,1.0000 ,1.2405e-07 ,1.0000
271,2.1051e-07 ,1.0000 ,1.2411e-07 ,1.0000
272,1.9973e-07 ,1.0000 ,1.2411e-07 ,1.0000
273,1.9575e-07 ,1.0000 ,1.2411e-07 ,1.0000
274,2.0853e-07 ,1.0000 ,1.2398e-07 ,1.0000
275,2.0556e-07 ,1.0000 ,1.2388e-07 ,1.0000
276,2.0196e-07 ,1.0000 ,1.2396e-07 ,1.0000
277,2.0756e-07 ,1.0000 ,1.2396e-07 ,1.0000
278,1.9976e-07 ,1.0000 ,1.2398e-07 ,1.0000
279,1.9057e-07 ,1.0000 ,1.2403e-07 ,1.0000
280,2.0554e-07 ,1.0000 ,1.2388e-07 ,1.0000
281,1.9051e-07 ,1.0000 ,1.2396e-07 ,1.0000
282,1.9596e-07 ,1.0000 ,1.2392e-07 ,1.0000
283,2.0130e-07 ,1.0000 ,1.2378e-07 ,1.0000
284,2.0604e-07 ,1.0000 ,1.2382e-07 ,1.0000
285,1.9554e-07 ,1.0000 ,1.2380e-07 ,1.0000
286,1.9730e-07 ,1.0000 ,1.2378e-07 ,1.0000
287,1.9325e-07 ,1.0000 ,1.2386e-07 ,1.0000
288,2.0064e-07 ,1.0000 ,1.2386e-07 ,1.0000
289,2.0982e-07 ,1.0000 ,1.2380e-07 ,1.0000
290,1.9431e-07 ,1.0000 ,1.2374e-07 ,1.0000
291,1.9653e-07 ,1.0000 ,1.2358e-07 ,1.0000
292,2.0034e-07 ,1.0000 ,1.2362e-07 ,1.0000
293,2.0413e-07 ,1.0000 ,1.2349e-07 ,1.0000
294,2.0526e-07 ,1.0000 ,1.2358e-07 ,1.0000
295,2.0182e-07 ,1.0000 ,1.2358e-07 ,1.0000
296,2.0118e-07 ,1.0000 ,1.2341e-07 ,1.0000
297,1.9788e-07 ,1.0000 ,1.2343e-07 ,1.0000
298,2.1055e-07 ,1.0000 ,1.2341e-07 ,1.0000
299,1.9068e-07 ,1.0000 ,1.2337e-07 ,1.0000
300,2.3093e-07 ,1.0000 ,1.2339e-07 ,1.0000
301,1.9806e-07 ,1.0000 ,1.2354e-07 ,1.0000
302,1.8798e-07 ,1.0000 ,1.2354e-07 ,1.0000
303,1.8066e-07 ,1.0000 ,1.2345e-07 ,1.0000
304,1.9417e-07 ,1.0000 ,1.2351e-07 ,1.0000
305,1.9805e-07 ,1.0000 ,1.2360e-07 ,1.0000
306,1.7930e-07 ,1.0000 ,1.2358e-07 ,1.0000
307,1.9767e-07 ,1.0000 ,1.2364e-07 ,1.0000
308,1.8759e-07 ,1.0000 ,1.2349e-07 ,1.0000
309,1.8540e-07 ,1.0000 ,1.2360e-07 ,1.0000
310,2.0611e-07 ,1.0000 ,1.2356e-07 ,1.0000
311,1.9610e-07 ,1.0000 ,1.2351e-07 ,1.0000
312,1.9292e-07 ,1.0000 ,1.2358e-07 ,1.0000
313,1.9297e-07 ,1.0000 ,1.2347e-07 ,1.0000
314,1.8460e-07 ,1.0000 ,1.2349e-07 ,1.0000
315,1.8607e-07 ,1.0000 ,1.2339e-07 ,1.0000
316,1.8118e-07 ,1.0000 ,1.2335e-07 ,1.0000
317,1.9077e-07 ,1.0000 ,1.2333e-07 ,1.0000
318,1.8467e-07 ,1.0000 ,1.2337e-07 ,1.0000
319,1.8897e-07 ,1.0000 ,1.2331e-07 ,1.0000
320,1.8858e-07 ,1.0000 ,1.2325e-07 ,1.0000
321,1.8437e-07 ,1.0000 ,1.2325e-07 ,1.0000
322,1.8133e-07 ,1.0000 ,1.2323e-07 ,1.0000
323,1.9326e-07 ,1.0000 ,1.2317e-07 ,1.0000
324,1.8712e-07 ,1.0000 ,1.2311e-07 ,1.0000
325,1.9926e-07 ,1.0000 ,1.2303e-07 ,1.0000
326,2.0913e-07 ,1.0000 ,1.2300e-07 ,1.0000
327,1.9647e-07 ,1.0000 ,1.2298e-07 ,1.0000
328,1.9616e-07 ,1.0000 ,1.2294e-07 ,1.0000
329,1.7591e-07 ,1.0000 ,1.2294e-07 ,1.0000
330,1.9391e-07 ,1.0000 ,1.2298e-07 ,1.0000
331,1.8317e-07 ,1.0000 ,1.2290e-07 ,1.0000
332,1.8395e-07 ,1.0000 ,1.2290e-07 ,1.0000
333,1.8344e-07 ,1.0000 ,1.2286e-07 ,1.0000
334,1.9261e-07 ,1.0000 ,1.2290e-07 ,1.0000
335,1.9094e-07 ,1.0000 ,1.2278e-07 ,1.0000
336,1.7977e-07 ,1.0000 ,1.2274e-07 ,1.0000
337,1.8394e-07 ,1.0000 ,1.2272e-07 ,1.0000
338,1.8166e-07 ,1.0000 ,1.2268e-07 ,1.0000
339,1.8768e-07 ,1.0000 ,1.2266e-07 ,1.0000
340,1.8364e-07 ,1.0000 ,1.2262e-07 ,1.0000
341,1.8035e-07 ,1.0000 ,1.2270e-07 ,1.0000
342,1.8120e-07 ,1.0000 ,1.2266e-07 ,1.0000
343,1.9907e-07 ,1.0000 ,1.2270e-07 ,1.0000
344,1.8165e-07 ,1.0000 ,1.2254e-07 ,1.0000
345,1.8386e-07 ,1.0000 ,1.2252e-07 ,1.0000
